,Nomads,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_3_Nomads,Tribe_2_Spice,Tribe_3_Spice,Tribe_2_Clustering,Tribe_3_Clustering,Tribe_2_Trades,Tribe_3_Trades,Tribe_4_Nomads,Tribe_5_Nomads,Tribe_4_Spice,Tribe_5_Spice,Tribe_4_Clustering,Tribe_5_Clustering,Tribe_4_Trades,Tribe_5_Trades,Tribe_6_Nomads,Tribe_7_Nomads,Tribe_6_Spice,Tribe_7_Spice,Tribe_6_Clustering,Tribe_7_Clustering,Tribe_6_Trades,Tribe_7_Trades,Tribe_8_Nomads,Tribe_9_Nomads,Tribe_8_Spice,Tribe_9_Spice,Tribe_8_Clustering,Tribe_9_Clustering,Tribe_8_Trades,Tribe_9_Trades
128,93,34.4765625,15.5,72,21,797.5245800955383,197.51323969522807,0.032809601791353955,0.005203767669191897,53.25,24.94921875,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,93,34.251937984496124,15.48062015503876,72,21,795.5668857945124,197.63943484913898,0.03176407553290077,0.00487905605940244,53.35658914728682,24.810077519379846,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,93,33.99230769230769,15.507692307692308,72,21,809.8192638285129,202.3773579943818,0.029669343583123634,0.004783653846153839,53.37307692307692,24.692307692307693,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,93,33.7557251908397,15.48473282442748,72,21,817.4093974724219,206.5620281523813,0.028094711992767384,0.005283604927142303,53.35496183206107,24.572519083969464,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,93,33.53030303030303,15.443181818181818,72,21,824.517812883176,208.6823559393905,0.02394640517038818,0.005418693960875999,53.303030303030305,24.473484848484848,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,93,33.32330827067669,15.390977443609023,72,21,828.2336568054463,210.51798570979,0.02334846015149046,0.004460863086741,53.233082706766915,24.3796992481203,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,93,33.11194029850746,15.33955223880597,72,21,838.6763509778402,211.58199826038452,0.02255613603415632,0.004366792500132576,53.1865671641791,24.26865671641791,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,93,32.8962962962963,15.28888888888889,72,21,838.3983931322556,213.3947863608147,0.022107828673638093,0.005729386935497083,53.114814814814814,24.18148148148148,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,93,32.69117647058823,15.238970588235293,72,21,843.1833304211776,216.24331451466918,0.021514272375616882,0.006062515367592812,53.088235294117645,24.136029411764707,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,93,32.51459854014598,15.175182481751825,72,21,831.6950117340361,203.7143505185823,0.021549997989626438,0.005887617455467798,53.08029197080292,24.072992700729927,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,93,32.32608695652174,15.152173913043478,72,21,834.6836480514039,191.39160622952872,0.021343387021401875,0.005778422351331625,53.02536231884058,24.01086956521739,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,93,32.15467625899281,15.140287769784173,72,21,832.4543341928754,182.09061601218858,0.019927687160461695,0.005504075504075494,52.97122302158273,23.9568345323741,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,94,32.02857142857143,15.103571428571428,72,22,833.225767090458,174.8988767108669,0.019480033465681914,0.005310308156693689,52.92142857142857,23.885714285714286,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,94,31.893617021276597,15.063829787234043,72,22,834.1458005708605,161.44124369401985,0.019933127163814596,0.005215572715572706,52.86879432624114,23.833333333333332,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,95,31.781690140845072,15.05281690140845,73,22,837.0288265369189,155.15387152146846,0.02000676595669331,0.005282416170314897,52.848591549295776,23.774647887323944,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,96,31.674825174825173,15.034965034965035,74,22,838.7255207361129,149.9491889052998,0.021479219514179613,0.005693587827384889,52.84265734265734,23.716783216783217,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,97,31.52777777777778,15.010416666666666,75,22,844.3659049244022,148.2026209112822,0.02300720505739108,0.005779008892713706,52.802083333333336,23.67013888888889,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,97,31.36551724137931,15.0,75,22,844.8235551061937,144.7928869749385,0.024910588407323988,0.006086700922909406,52.820689655172416,23.610344827586207,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,97,31.21917808219178,14.979452054794521,75,22,850.5372434724148,141.8848575352616,0.02491684812394326,0.006027833668678727,52.76712328767123,23.565068493150687,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,97,31.051020408163264,14.959183673469388,76,21,858.2183076765409,138.42419547306255,0.025189238317105785,0.005868861639311851,52.77891156462585,23.51360544217687,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,98,30.881756756756758,14.966216216216216,77,21,862.2791222741706,133.9799745905394,0.02439706582792239,0.005947523246625305,52.763513513513516,23.43918918918919,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,99,30.73489932885906,14.93288590604027,78,21,862.5845752425977,130.50226363447027,0.0237956389659158,0.005676814950270623,52.77852348993289,23.359060402684563,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,99,30.57,14.926666666666666,78,21,868.4886683446231,134.6550919798796,0.025157203577825582,0.005959955830701354,52.85,23.29,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,99,30.40066225165563,14.92384105960265,78,21,868.3805632509182,135.01473109423404,0.02469598901455215,0.00534307273582714,52.884105960264904,23.218543046357617,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,99,30.24342105263158,14.901315789473685,78,21,868.2920011106717,139.67811919743005,0.025838918018223432,0.005644053593203126,52.95065789473684,23.144736842105264,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,99,30.07843137254902,14.872549019607844,78,21,875.0361247403862,142.00057533766005,0.026538953613988097,0.005665643601870002,53.01633986928105,23.065359477124183,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,99,29.90909090909091,14.873376623376624,78,21,877.8176529899708,141.41245318998693,0.025093071502646325,0.00528548226519523,53.04545454545455,22.977272727272727,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,99,29.751612903225805,14.841935483870968,78,21,881.3153551801937,138.04025848931167,0.024434628421162754,0.005542465678007838,53.061290322580646,22.88064516129032,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,99,29.60576923076923,14.836538461538462,78,21,885.6407112923376,137.14112011312855,0.025097466697522344,0.005633174095800101,53.0,22.775641025641026,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,99,29.455414012738853,14.821656050955413,78,21,885.9342386142024,134.42101953993404,0.024334200841287977,0.00562763876016887,52.968152866242036,22.703821656050955,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,99,29.31645569620253,14.775316455696203,78,21,881.9850922112316,131.57247228060683,0.02415192145583819,0.005087002339483761,52.96518987341772,22.626582278481013,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,99,29.17610062893082,14.745283018867925,78,21,883.3899328989352,128.32427608245428,0.023334710719371946,0.004662967345572761,52.93396226415094,22.537735849056602,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,99,29.034375,14.69375,78,21,886.5774003338703,127.75024537430504,0.020049854634977896,0.00493168564010909,52.85625,22.453125,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,99,28.900621118012424,14.636645962732919,78,21,890.1279898134136,125.41260631198996,0.018949788812651983,0.0044618032569839735,52.79192546583851,22.366459627329192,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,98,28.75925925925926,14.583333333333334,78,20,889.9091335736091,127.5473499777297,0.01898001812623415,0.0035228539883398278,52.74074074074074,22.287037037037038,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,100,28.62883435582822,14.52760736196319,80,20,889.2033737606097,123.30965880595048,0.021893724781639416,0.0034601376903066984,52.65337423312884,22.190184049079754,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,100,28.521341463414632,14.49390243902439,80,20,889.2263432540731,117.00347787040087,0.022568137903675012,0.0026420318741386473,52.579268292682926,22.079268292682926,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,100,28.421212121212122,14.445454545454545,80,20,889.1668070675088,105.74301667976798,0.022697953484576646,0.003132008362896798,52.54545454545455,21.96969696969697,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,99,28.322289156626507,14.382530120481928,79,20,892.1163665179635,103.10234272078584,0.023161180255840248,0.003179515494518931,52.55421686746988,21.86144578313253,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,97,28.197604790419163,14.338323353293413,77,20,898.9241212860715,101.9685019594684,0.02344754757015557,0.003211446086003137,52.52994011976048,21.772455089820358,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,97,28.074404761904763,14.30952380952381,77,20,898.7969970310647,99.29279010858407,0.02306241177004068,0.0029780126336248786,52.48809523809524,21.657738095238095,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,97,27.95562130177515,14.275147928994082,77,20,903.8927691996163,97.43122287040647,0.022444228108296094,0.0026155974901545427,52.47337278106509,21.541420118343197,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,95,27.841176470588234,14.235294117647058,76,19,903.6193094462368,96.37658807499581,0.022987325712481074,0.002879853982919094,52.46470588235294,21.43235294117647,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,94,27.730994152046783,14.187134502923977,76,18,903.9819420490949,92.53529145378785,0.022676723784652967,0.0024752776058491553,52.494152046783626,21.32456140350877,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,96,27.61046511627907,14.145348837209303,78,18,909.1749692973895,90.09130260802239,0.026411350625768777,0.002133189621230019,52.531976744186046,21.218023255813954,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,97,27.497109826589597,14.132947976878613,79,18,922.1795863513132,84.41249246668039,0.0260465374432314,0.0017856787175063755,52.57514450867052,21.106936416184972,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,97,27.362068965517242,14.120689655172415,79,18,928.5376618459271,84.56633068826072,0.024970095822406387,0.001940990192438895,52.61494252873563,20.99712643678161,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,96,27.225714285714286,14.111428571428572,79,17,943.1024017553871,81.59662024897294,0.025578818472182907,0.0014801411153175861,52.605714285714285,20.89142857142857,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,96,27.09659090909091,14.096590909090908,79,17,945.8625746895599,79.87158877596308,0.02545493819418307,0.0012634892054469151,52.59659090909091,20.78125,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,97,26.96045197740113,14.07909604519774,80,17,959.1622626212603,78.19048803755724,0.024931547619047544,0.001149876818197159,52.59887005649718,20.694915254237287,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,96,26.825842696629213,14.07865168539326,80,16,968.2020632631658,78.27222375379654,0.02625803505567452,0.0008006059566683819,52.62921348314607,20.60112359550562,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,96,26.689944134078214,14.05586592178771,80,16,984.19320179175,78.88282222175623,0.026982507288629654,0.0010597338208891307,52.6536312849162,20.50558659217877,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,96,26.558333333333334,14.033333333333333,80,16,994.6781018597324,78.27511153493695,0.027629976921259618,0.0010438008319364257,52.705555555555556,20.405555555555555,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,96,26.42817679558011,14.008287292817679,80,16,1005.0158029022115,76.00453978368235,0.02687560738581139,0.0014093226576344829,52.75414364640884,20.30110497237569,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,96,26.307692307692307,13.983516483516484,80,16,1015.997869774851,74.80027508481854,0.027108982577540398,0.0011706338379507651,52.777472527472526,20.21153846153846,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,97,26.185792349726775,13.950819672131148,81,16,1028.5445446642134,74.46540181842342,0.028529637039819814,0.001196787260889689,52.83606557377049,20.117486338797814,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,97,26.059782608695652,13.92663043478261,81,16,1036.2076234435979,73.49595977298414,0.02946127946127937,0.0013068222910616197,52.89402173913044,20.02445652173913,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,98,25.954054054054055,13.9,82,16,1041.7070137956293,73.46797003435886,0.03027904871459987,0.0013355625244014565,52.92162162162162,19.935135135135134,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,98,25.849462365591396,13.876344086021506,82,16,1048.6571338041954,72.05478998013862,0.02885836237988557,0.0016393032281798153,52.92204301075269,19.849462365591396,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,99,25.737967914438503,13.86096256684492,83,16,1049.9434131572218,71.09444980347476,0.030440678723508446,0.0015109649490996156,52.96524064171123,19.759358288770052,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,99,25.63031914893617,13.837765957446809,83,16,1058.015949709297,69.8173232456512,0.029905664933787567,0.0013799805636540337,53.01063829787234,19.66755319148936,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,100,25.50793650793651,13.791005291005291,84,16,1063.360930158831,69.16090753361661,0.029988673907452423,0.001215814693034188,53.042328042328045,19.574074074074073,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,101,25.373684210526317,13.75263157894737,85,16,1081.9609301588316,68.56090753361663,0.03149168522830813,0.0009759609868043606,53.107894736842105,19.476315789473684,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,101,25.2434554973822,13.735602094240837,85,16,1096.0513008528837,67.80974399585119,0.030603662256981926,0.0008522296941100102,53.146596858638745,19.37434554973822,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,101,25.122395833333332,13.708333333333334,85,16,1113.4990056344702,65.3051931066931,0.03133703514704903,0.0010168038612510413,53.223958333333336,19.2734375,ofat_results,100,100,2,200,8,6,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c5f2980>,<function no_river at 0x12c5f2ac0>,<function random_locations at 0x12c5f2c00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
