,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades,Tribe_9_Nomads,Tribe_9_Spice,Tribe_9_Clustering,Tribe_9_Trades,Tribe_10_Nomads,Tribe_10_Spice,Tribe_10_Clustering,Tribe_10_Trades,Tribe_11_Nomads,Tribe_11_Spice,Tribe_11_Clustering,Tribe_11_Trades,Tribe_12_Nomads,Tribe_12_Spice,Tribe_12_Clustering,Tribe_12_Trades,Tribe_13_Nomads,Tribe_13_Spice,Tribe_13_Clustering,Tribe_13_Trades,Tribe_14_Nomads,Tribe_14_Spice,Tribe_14_Clustering,Tribe_14_Trades,Tribe_15_Nomads,Tribe_15_Spice,Tribe_15_Clustering,Tribe_15_Trades,Tribe_16_Nomads,Tribe_16_Spice,Tribe_16_Clustering,Tribe_16_Trades,Tribe_17_Nomads,Tribe_17_Spice,Tribe_17_Clustering,Tribe_17_Trades,Tribe_18_Nomads,Tribe_18_Spice,Tribe_18_Clustering,Tribe_18_Trades
5,15,3.5,0.5,0.0,9,6,11.603436750343814,9.164929506889006,4.5,2.0,0.14,0.13,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11,2.772727272727273,0.5,0.0,6,5,9.67226884820543,7.4315884189677455,3.0,2.5,0.11666666666666667,0.10833333333333334,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11,2.772727272727273,0.5,0.0,6,5,8.284313656239668,6.170186488795701,3.0,2.5,0.1,0.09285714285714286,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10,2.5,0.5,0.0,5,5,6.92536047729992,4.908784558623657,2.5,2.5,0.0875,0.08125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,2.125,0.5,0.0,5,3,5.91603053696241,3.9563893584918053,2.5,1.5,0.07777777777777778,0.07222222222222222,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,1.5,0.5,0.0,3,3,5.3915046779508256,3.3959881761020054,1.5,1.5,0.07,0.065,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.53,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,4.166666666666667,0.0,0.0,50,50,150.0,150.0,5.0,3.3333333333333335,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,4.361111111111112,0.0,0.0,39,33,63.66815240988491,48.74570752323343,6.5,1.8333333333333333,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,7.095238095238095,0.5,0.0,19,16,37.229443103795134,19.53654844094259,6.333333333333333,8.0,0.125,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,3.4102564102564106,0.5,0.0,17,9,27.954733640144998,12.084658454894235,2.8333333333333335,4.5,0.36666666666666664,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,3.1710526315789473,0.5,0.0,13,6,22.02766465552166,7.777596053241816,3.25,3.0,0.275,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18,2.810185185185185,0.5,0.0,13,5,17.784580819402073,5.273247512627364,3.25,1.6666666666666667,0.35,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,2.55,0.5,0.0,11,4,13.730178962765084,3.7878858565673514,2.75,2.0,0.4,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,2.1730769230769234,0.5,0.0,9,4,11.052720975548976,2.4192001659952442,2.25,2.0,0.45,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,2.037037037037037,0.5,0.0,7,2,9.25680466241738,1.4943860635134212,2.3333333333333335,1.0,0.5,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,1.857142857142857,0.5,0.0,6,1,7.802095752726,0.9425637588523476,2.0,1.0,0.4444444444444444,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,1.5555555555555558,0.5,0.0,5,1,6.955877334966458,0.7139597320581629,1.6666666666666667,1.0,0.4,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.54,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,9.375,0.0,0.0,50,50,150.0,150.0,12.5,6.25,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,5.932539682539682,0.0,0.0,37,44,57.11259053293031,72.83699171362909,9.25,3.142857142857143,0.0,0.75,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45,3.347777777777778,0.5,0.0,17,28,27.277052048830537,39.35883127487551,4.25,2.8,0.0,0.65,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,2.742857142857143,0.5,0.0,12,18,17.827194660568296,26.78437825535116,3.0,2.5714285714285716,0.0,0.6,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,2.3025,0.5,0.0,7,13,14.837173328562042,20.310098208688384,1.75,2.6,0.0,0.575,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,17,2.1911764705882355,0.5,0.0,7,10,13.29646666070255,16.584111750805945,1.75,2.5,0.0,0.46,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,2.03125,0.5,0.0,7,9,11.755759992843057,13.528865911777395,1.75,2.25,0.0,0.38333333333333336,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,1.8653846153846154,0.5,0.0,6,7,10.518701596471244,11.22132107991437,2.0,1.75,0.0,0.32857142857142857,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,2.5,0.5,0.0,6,6,9.449944681681421,9.805801096785249,2.0,3.0,0.0,0.2875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,1.8484848484848486,0.5,0.0,6,5,8.381187766891598,8.580291231896062,2.0,1.6666666666666667,0.0,0.25555555555555554,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,1.8148148148148149,0.5,0.0,4,5,7.385625834859676,7.641628106376119,2.0,1.6666666666666667,0.0,0.23,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.55,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,10.256410256410257,0.0,0.0,50,50,150.0,150.0,16.666666666666668,3.8461538461538463,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,6.640849282296651,0.5,0.0,39,37,58.45118579032902,61.992387423012346,9.75,3.3636363636363638,0.3,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,6.504273504273504,1.0,0.0,19,20,27.30907704754294,38.391162964550944,6.333333333333333,6.666666666666667,0.15,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,3.396825396825397,1.0,0.0,14,16,15.361587044314073,27.874765515967347,4.666666666666667,2.2857142857142856,0.1,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18,3.037037037037037,1.0,0.0,8,10,10.87413384268329,22.55223731029367,2.6666666666666665,3.3333333333333335,0.075,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14,2.5238095238095237,1.0,0.0,5,9,8.944733052914287,20.109759911127817,1.6666666666666667,3.0,0.06,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,2.5238095238095237,1.0,0.0,5,9,7.733679663497144,18.171602921819463,1.6666666666666667,3.0,0.05,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,12,2.444444444444444,1.0,0.0,4,8,6.710896967919584,16.697856294862653,2.0,2.6666666666666665,0.04285714285714286,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,2.2121212121212124,1.0,0.0,4,7,5.955310820479523,15.341902964584003,2.0,2.3333333333333335,0.0375,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,2.2121212121212124,1.0,0.0,4,7,5.199724673039462,14.284572727948303,2.0,2.3333333333333335,0.03333333333333333,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,1.8333333333333333,1.0,0.0,3,6,4.574471858689413,13.328860908901813,1.5,2.0,0.03,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.56,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,6.944444444444445,0.0,0.0,50,50,150.0,150.0,8.333333333333334,5.555555555555555,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,3.5507112750263436,1.0,0.5,40,33,72.77705015379543,51.31489556807505,3.076923076923077,4.125,0.05,0.25,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,43,6.584496124031007,1.0,0.5,26,17,40.228392206701514,25.596745449437453,8.666666666666666,3.4,0.025,0.125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,5.355555555555555,1.0,0.5,19,11,26.570597881518456,18.59846153986605,6.333333333333333,3.6666666666666665,0.016666666666666666,0.08333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,21,3.5357142857142856,1.0,0.5,13,8,17.803260031483077,14.357592997199209,3.25,4.0,0.0125,0.0625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,2.6875,1.0,0.5,10,6,13.828470151039166,12.291886233512516,2.5,3.0,0.01,0.05,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,2.6410256410256414,1.0,0.5,7,6,12.081893993938902,11.150263480215015,2.3333333333333335,3.0,0.008333333333333333,0.041666666666666664,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,12,3.0,1.0,0.5,6,6,10.931940007659804,10.008640726917516,3.0,3.0,0.007142857142857143,0.03571428571428571,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,3.0,1.0,0.5,6,6,9.922217151611203,8.867017973620017,3.0,3.0,0.00625,0.03125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,2.772727272727273,1.0,0.5,6,5,8.912494295562603,7.835270928543601,3.0,2.5,0.005555555555555556,0.027777777777777776,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,2.0,1.0,0.5,4,4,8.371126934732485,7.241724690275465,2.0,2.0,0.005,0.025,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.5700000000000001,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,9.027777777777779,0.0,0.0,50,50,150.0,150.0,12.5,5.555555555555555,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,11.415068493150685,0.0,0.0,31,42,48.6259783926273,68.9899224381174,15.5,8.4,0.35,0.05,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,45,5.166666666666666,0.0,0.0,19,26,21.870241890295517,40.38256285423686,9.5,2.0,0.175,0.525,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,3.153846153846154,0.0,0.0,10,16,9.777873358987197,28.361797502058334,5.0,2.0,0.11666666666666667,0.7666666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,2.3771929824561404,0.0,0.0,5,14,4.675950709088482,22.82905508374272,2.5,2.3333333333333335,0.0875,0.75,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,2.3937500000000003,0.0,0.0,3,13,2.8002802680408236,18.707531285245995,1.5,2.6,0.07,0.71,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,2.480769230769231,0.0,0.0,2,11,1.6232039501263045,14.705017071719327,1.0,2.75,0.058333333333333334,0.7416666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,1.0,0.58,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
