,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_3_Nomads,Tribe_2_Spice,Tribe_3_Spice,Tribe_2_Clustering,Tribe_3_Clustering,Tribe_2_Trades,Tribe_3_Trades,Tribe_4_Nomads,Tribe_5_Nomads,Tribe_4_Spice,Tribe_5_Spice,Tribe_4_Clustering,Tribe_5_Clustering,Tribe_4_Trades,Tribe_5_Trades,Tribe_6_Nomads,Tribe_7_Nomads,Tribe_6_Spice,Tribe_7_Spice,Tribe_6_Clustering,Tribe_7_Clustering,Tribe_6_Trades,Tribe_7_Trades,Tribe_8_Nomads,Tribe_9_Nomads,Tribe_8_Spice,Tribe_9_Spice,Tribe_8_Clustering,Tribe_9_Clustering,Tribe_8_Trades,Tribe_9_Trades
38,280,0.42738095238095236,273.0,108.92105263157895,122,158,221.929185500056,243.37721070928552,0.3333333333333333,0.5,287.85526315789474,308.0394736842105,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,274,0.42700729927007297,266.03846153846155,106.16666666666667,120,154,221.73925980516822,232.4756196168627,0.3333333333333333,0.5,284.47435897435895,304.15384615384613,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,269,0.42750929368029744,259.4125,103.6,117,152,229.8466735252306,220.96730958029778,0.3333333333333333,0.5,280.9875,300.225,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,261,0.5,253.09756097560975,101.20731707317073,114,147,231.18413435781818,209.01734149332978,0.5,0.5,277.6463414634146,296.1585365853659,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,260,0.5,247.08333333333334,98.86904761904762,113,147,237.75316969329816,199.1462016377822,0.5,0.5,274.6309523809524,292.07142857142856,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,255,0.5,241.37209302325581,96.61627906976744,112,143,239.96093196348943,187.21247642031267,0.5,0.5,271.77906976744185,288.25581395348837,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,254,0.5,235.9431818181818,94.5,111,143,246.45991550575627,173.9177353721965,0.5,0.5,269.2613636363636,284.54545454545456,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,250,0.5,230.8,92.53333333333333,108,142,244.61793431848716,162.92202940961428,0.5,0.5,267.5,280.8222222222222,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,244,0.5,225.84782608695653,90.57608695652173,106,138,253.04501403819123,159.00148926657752,0.5,0.5,265.5,277.3369565217391,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,240,0.5,221.09574468085106,88.7127659574468,106,134,260.37895772674483,148.91882933369797,0.5,0.5,263.3404255319149,273.82978723404256,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,233,0.5,216.48958333333334,86.9375,106,127,270.77895772674486,144.8684500041981,0.5,0.5,261.8125,270.6770833333333,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,225,0.5,212.09183673469389,85.22448979591837,106,119,274.0033556596913,140.17657570371043,0.5,0.5,260.07142857142856,267.5612244897959,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,216,0.5,207.89,83.54,106,110,276.8524335665319,135.21674862917197,0.5,0.5,258.66,264.38,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,209,0.5,203.81372549019608,81.98039215686275,106,103,282.25243356653186,130.43878930408337,0.5,0.5,257.078431372549,261.1666666666667,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,201,0.412106135986733,199.89423076923077,80.41346153846153,106,95,283.6524335665319,130.5040400199644,0.33333333333333337,0.5,255.52884615384616,257.9326923076923,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,197,0.5,196.12264150943398,78.89622641509433,106,91,288.0524335665319,131.2410357503383,0.5,0.5,254.31132075471697,254.71698113207546,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,191,0.5,192.49074074074073,77.43518518518519,106,85,293.4524335665318,132.36247878714937,0.5,0.5,253.22222222222223,251.60185185185185,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,186,0.5,188.9909090909091,76.02727272727273,106,80,326.85243356653183,131.06816308788538,0.5,0.5,252.12727272727273,248.48181818181817,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,178,0.256286784376672,185.61607142857142,74.66964285714286,106,72,371.25243356653175,133.72153617274182,0.33333333333333337,0.14285714285714288,251.02678571428572,245.60714285714286,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,172,0.25339147286821706,182.359649122807,73.35964912280701,106,66,402.652433566532,136.96214688050313,0.33333333333333337,0.125,249.92105263157896,242.90350877192984,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,169,0.2556706114398422,179.2155172413793,72.09482758620689,106,63,438.05243356653193,138.4485818953042,0.33333333333333337,0.125,248.88793103448276,240.0948275862069,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,167,0.25723552894211577,176.17796610169492,70.87288135593221,106,61,467.4524335665319,141.20537692007926,0.33333333333333337,0.125,247.9915254237288,237.29661016949152,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,164,0.37369337979094075,173.24166666666667,69.69166666666666,106,58,496.85243356653206,143.1848471417273,0.5,0.14285714285714288,247.175,234.65,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,162,0.3045267489711934,170.4016393442623,68.54918032786885,106,56,527.2524335665321,144.42586816908766,0.33333333333333337,0.25,246.54918032786884,231.90983606557376,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,161,0.3048654244306418,167.65322580645162,67.44354838709677,106,55,556.6524335665318,144.9053033599378,0.33333333333333337,0.25,245.81451612903226,229.1290322580645,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,160,0.30520833333333336,164.9920634920635,66.37301587301587,106,54,578.0524335665319,148.40729689280974,0.33333333333333337,0.25,245.28571428571428,226.5079365079365,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,160,0.3895833333333334,162.4140625,65.3359375,106,54,606.4524335665324,149.00729689280973,0.33333333333333337,0.5,244.7265625,224.03125,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,160,0.3895833333333334,159.91538461538462,64.33076923076923,106,54,626.8524335665325,149.60729689280973,0.33333333333333337,0.5,244.16923076923078,221.51538461538462,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,159,0.3055555555555556,157.49242424242425,63.35606060606061,106,53,656.2524335665322,151.25600560510725,0.33333333333333337,0.25,243.65151515151516,219.12878787878788,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,159,0.3055555555555556,155.1417910447761,62.41044776119403,106,53,672.6524335665317,150.9560056051073,0.33333333333333337,0.25,242.9179104477612,216.84328358208955,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,157,0.3062632696390658,152.86029411764707,61.49264705882353,106,51,702.0524335665325,150.7998449481229,0.33333333333333337,0.25,242.3308823529412,214.72058823529412,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,156,0.33333333333333337,150.64492753623188,60.60144927536232,106,50,724.4524335665326,153.72257044340108,0.33333333333333337,0.33333333333333337,241.81884057971016,212.66666666666666,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,156,0.33333333333333337,148.49285714285713,59.73571428571429,106,50,746.8524335665325,156.72257044340108,0.33333333333333337,0.33333333333333337,241.18571428571428,210.71428571428572,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,156,0.33333333333333337,146.40140845070422,58.894366197183096,106,50,773.252433566532,158.72257044340103,0.33333333333333337,0.33333333333333337,240.67605633802816,208.76760563380282,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,156,0.33333333333333337,144.36805555555554,58.076388888888886,106,50,798.6524335665321,159.72257044340108,0.33333333333333337,0.33333333333333337,240.43055555555554,206.93055555555554,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,157,0.3333333333333333,142.3904109589041,57.28082191780822,107,50,825.0524335665325,161.72257044340105,0.3333333333333333,0.33333333333333337,239.84931506849315,205.22602739726028,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,157,0.3333333333333333,140.46621621621622,56.50675675675676,107,50,849.3524335665326,159.72257044340108,0.3333333333333333,0.33333333333333337,239.00675675675674,203.49324324324326,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,157,0.3333333333333333,138.59333333333333,55.75333333333333,107,50,866.6524335665325,160.72257044340108,0.3333333333333333,0.33333333333333337,238.08,201.84,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,157,0.3333333333333333,136.76973684210526,55.01973684210526,107,50,888.9524335665319,159.72257044340103,0.3333333333333333,0.33333333333333337,237.13815789473685,200.03947368421052,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,157,0.3333333333333333,134.9935064935065,54.3051948051948,107,50,907.2524335665322,162.72257044340108,0.3333333333333333,0.33333333333333337,236.1103896103896,198.33116883116884,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,157,0.3333333333333333,133.26282051282053,53.60897435897436,107,50,923.5524335665327,162.7225704434011,0.3333333333333333,0.33333333333333337,235.05128205128204,196.6346153846154,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,157,0.3333333333333333,131.5759493670886,52.93037974683544,107,50,941.8524335665327,164.72257044340108,0.3333333333333333,0.33333333333333337,233.9240506329114,195.03164556962025,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,157,0.3333333333333333,129.93125,52.26875,107,50,959.1524335665327,164.72257044340108,0.3333333333333333,0.33333333333333337,232.775,193.3875,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,157,0.3333333333333333,128.32716049382717,51.623456790123456,107,50,974.4524335665321,168.72257044340105,0.3333333333333333,0.33333333333333337,231.679012345679,191.85802469135803,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,157,0.3333333333333333,126.76219512195122,50.99390243902439,107,50,994.7524335665324,167.72257044340108,0.3333333333333333,0.33333333333333337,230.54268292682926,190.42073170731706,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,157,0.3333333333333333,125.23493975903614,50.37951807228916,107,50,1018.052433566533,170.72257044340108,0.3333333333333333,0.33333333333333337,229.6144578313253,188.87951807228916,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,157,0.3333333333333333,123.74404761904762,49.779761904761905,107,50,1051.352433566533,167.72257044340108,0.3333333333333333,0.33333333333333337,228.94642857142858,187.33928571428572,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,157,0.3333333333333333,122.28823529411764,49.194117647058825,107,50,1077.6524335665326,176.72257044340103,0.3333333333333333,0.33333333333333337,228.4294117647059,185.90588235294118,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,157,0.3333333333333333,120.86627906976744,48.622093023255815,107,50,1094.9524335665324,192.72257044340105,0.3333333333333333,0.33333333333333337,227.77906976744185,184.55232558139534,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,157,0.3333333333333333,119.47701149425288,48.0632183908046,107,50,1118.2524335665323,207.72257044340108,0.3333333333333333,0.33333333333333337,227.27011494252875,183.2528735632184,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,157,0.3333333333333333,118.11931818181819,47.51704545454545,107,50,1137.5524335665327,221.72257044340114,0.3333333333333333,0.33333333333333337,226.91477272727272,181.9943181818182,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,157,0.3333333333333333,116.79213483146067,46.98314606741573,107,50,1153.8524335665331,236.72257044340114,0.3333333333333333,0.33333333333333337,226.57865168539325,180.75280898876406,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,157,0.3333333333333333,115.49444444444444,46.46111111111111,107,50,1163.1524335665326,252.7225704434011,0.3333333333333333,0.33333333333333337,226.35,179.65,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,157,0.3067940552016985,114.22527472527473,45.95054945054945,107,50,1174.4524335665321,264.72257044340114,0.3333333333333333,0.25,226.1098901098901,178.52747252747253,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,157,0.3333333333333333,112.9836956521739,45.45108695652174,107,50,1187.7524335665323,271.7225704434011,0.3333333333333333,0.33333333333333337,226.06521739130434,177.4076086956522,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,157,0.3333333333333333,111.76881720430107,44.96236559139785,107,50,1200.0524335665332,288.7225704434012,0.3333333333333333,0.33333333333333337,225.8978494623656,176.19354838709677,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,157,0.3333333333333333,110.57978723404256,44.484042553191486,107,50,1205.352433566533,298.72257044340114,0.3333333333333333,0.33333333333333337,225.68085106382978,174.9468085106383,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,157,0.3333333333333333,109.41578947368421,44.01578947368421,107,50,1209.6524335665329,310.7225704434013,0.3333333333333333,0.33333333333333337,225.5,173.6578947368421,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,157,0.3333333333333333,108.28645833333333,43.557291666666664,107,50,1210.5350051949936,314.75215800844273,0.3333333333333333,0.33333333333333337,225.31770833333334,172.48958333333334,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,157,0.3333333333333333,107.19587628865979,43.118556701030926,107,50,1209.8947521934515,321.31326883978494,0.3333333333333333,0.33333333333333337,225.29896907216494,171.31958762886597,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,157,0.3333333333333333,106.12244897959184,42.683673469387756,107,50,1210.7327742435605,330.4274822440536,0.3333333333333333,0.33333333333333337,224.8469387755102,170.28061224489795,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,155,0.44623655913978494,105.06565656565657,42.26767676767677,105,50,1210.2362531459694,342.5863449589592,0.5,0.33333333333333337,224.67676767676767,169.27272727272728,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,155,0.44516129032258067,104.035,41.865,104,51,1212.7076639776117,352.96925086296903,0.5,0.3333333333333333,224.45,168.225,ofat_results_joana_2,100,100,2,800,8,11,200,0.5,0.5,1.0,0.0,900,,,,<function gen_spice_map at 0x12c4ced40>,<function no_river at 0x12c4cee80>,<function random_locations at 0x12c4cefc0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
